,行业广度,行业换手
003446.OF,7.166666666666667,1.76296313552746
011448.OF,5.571428571428571,1.770804505310756
001324.OF,6.75,1.511569316177383
002303.OF,3.727272727272727,3.880776281117794
673120.OF,3.833333333333333,1.718551423977666
012262.OF,5.5,1.688802933503323
012178.OF,3.0,0.6762260673717977
011820.OF,8.333333333333334,1.811891811727007
003186.OF,8.166666666666666,2.13369311142058
008793.OF,6.090909090909091,0.8942071257664618
610006.OF,5.0,1.946270558614267
003484.OF,7.583333333333333,3.826655006018775
001917.OF,6.166666666666667,3.109772702916198
005730.OF,6.833333333333333,2.669994769258297
001173.OF,6.416666666666667,2.828328159399884
000727.OF,1.333333333333333,0.1326537411319079
014329.OF,6.0,1.970150214262326
006813.OF,5.5,1.320036120082397
690009.OF,7.583333333333333,1.058423903684144
006780.OF,6.583333333333333,1.394474472008715
519727.OF,8.083333333333334,1.249242467889681
009014.OF,6.272727272727272,1.048137280762496
001623.OF,6.666666666666667,1.653239493806415
006522.OF,4.583333333333333,1.801121969449591
620002.OF,6.166666666666667,2.893938842830484
004148.OF,6.666666666666667,1.558592482627633
008308.OF,5.4,1.267622386382378
010783.OF,1.0,0.008602557451094117
009092.OF,4.7,1.460844712472993
013242.OF,6.4,3.158268184164348
011188.OF,4.875,1.595511844247865
008075.OF,5.416666666666667,1.798300058190312
010377.OF,4.125,1.364977492824006
001837.OF,3.5,0.6576109242667401
900022.OF,4.888888888888889,1.278999732869644
040007.OF,4.833333333333333,1.85241571612815
010446.OF,7.125,0.6343399393951805
001335.OF,6.0,1.05406231466827
002291.OF,7.083333333333333,1.996903777433267
011153.OF,5.285714285714286,1.092584458993934
011251.OF,6.285714285714286,1.851788457916402
040015.OF,5.5,1.458586608298368
009106.OF,7.4,2.197360007653495
700003.OF,5.833333333333333,1.910353424857879
010977.OF,5.166666666666667,1.489335592542711
002210.OF,6.5,3.093013867691503
001069.OF,4.25,1.990826507688344
005445.OF,5.0,1.106200509044436
673081.OF,6.166666666666667,2.31283752629114
006803.OF,6.083333333333333,2.091435115417652
003053.OF,4.333333333333333,1.001303523715904
519613.OF,7.916666666666667,2.547865916219552
002717.OF,6.0,1.607576927076021
004476.OF,3.583333333333333,1.020263323051213
006573.OF,7.083333333333333,2.522524390094547
011144.OF,3.285714285714286,1.835105327111104
202019.OF,6.416666666666667,3.349548212812643
009619.OF,6.4,2.228222092177684
002252.OF,5.833333333333333,2.857155698870367
519068.OF,6.083333333333333,1.363767957896673
002211.OF,6.272727272727272,2.346981115890896
001558.OF,1.416666666666667,0.1758054354845114
008602.OF,6.111111111111111,2.3320106486067
001413.OF,5.916666666666667,1.95952012336829
688888.OF,6.25,1.18592685842568
150103.OF,5.416666666666667,1.509398703440679
007549.OF,7.166666666666667,0.9141460021733034
001028.OF,6.75,0.9377290663652319
005235.OF,1.0,0.0
400032.OF,7.166666666666667,2.266959578500578
002514.OF,6.0,1.54627090396173
050201.OF,7.833333333333333,2.179335728532797
003132.OF,7.0,2.651101130585654
420001.OF,6.666666666666667,1.191038969161404
010697.OF,7.857142857142857,1.211231648570684
005260.OF,7.416666666666667,3.186024638111304
481010.OF,6.333333333333333,1.738453372896015
013334.OF,3.666666666666667,0.7344177867418152
007084.OF,5.083333333333333,1.208811085079779
002664.OF,7.0,2.021391731664926
013876.OF,5.75,1.323902075452624
001490.OF,6.5,1.210919862977851
012967.OF,3.4,0.3437373848237816
000996.OF,5.75,1.14408102080895
014541.OF,5.5,1.005887808485625
006314.OF,7.083333333333333,2.546954836483815
014706.OF,4.666666666666667,0.57339175034851
020015.OF,6.5,2.705098375849347
003780.OF,6.833333333333333,2.13478870289652
161838.OF,6.0,1.031695911282098
003853.OF,5.916666666666667,1.307575755845134
013842.OF,3.666666666666667,0.6347214063779673
005632.OF,7.75,3.412645907089354
004359.OF,7.0,2.101413546770357
004871.OF,4.583333333333333,0.7796476207778573
002269.OF,6.583333333333333,1.387000349410553
011649.OF,7.285714285714286,1.36023789071068
002604.OF,5.916666666666667,2.977082226844544
011097.OF,5.5,2.872932638983738
002212.OF,4.5,2.57634531258757
002653.OF,1.833333333333333,0.3307770685377854
004674.OF,7.583333333333333,1.878839467563916
013895.OF,7.25,1.685980660052616
005250.OF,5.583333333333333,1.725375555483752
519704.OF,7.583333333333333,1.235027445086895
260103.OF,6.666666666666667,0.8165785922982157
673030.OF,6.181818181818182,3.787181368733798
013341.OF,5.333333333333333,1.169700774744295
169109.OF,4.25,1.097440981031074
004685.OF,7.333333333333333,2.400779318181951
168601.OF,5.166666666666667,1.441028975107767
000697.OF,4.333333333333333,1.119127960220934
014235.OF,3.5,0.3943954738347205
970020.OF,7.428571428571429,2.706552464024472
011585.OF,7.285714285714286,1.219848084077848
006751.OF,4.666666666666667,1.141733285214517
015303.OF,5.666666666666667,1.674642168556464
005225.OF,6.833333333333333,1.349603684977573
009601.OF,5.0,3.298753868081445
010665.OF,6.0,1.738114323339954
010481.OF,4.875,1.519093824767177
070001.OF,4.0,0.5528607055767972
005522.OF,7.916666666666667,2.718426908231542
005493.OF,6.25,2.255221324237647
002980.OF,5.083333333333333,0.7712541988253699
000743.OF,5.916666666666667,2.91611337788235
005009.OF,5.333333333333333,1.941590314997472
002272.OF,5.333333333333333,1.29258146190806
009188.OF,7.7,2.761008013164148
005233.OF,5.166666666666667,1.286798671771971
011128.OF,6.0,1.493902660023517
008736.OF,6.7,2.381739849019403
001291.OF,7.833333333333333,2.280703555017044
630011.OF,5.5,2.474056118285787
001247.OF,5.833333333333333,1.829921759287379
009837.OF,7.125,1.937704939211131
009490.OF,6.333333333333333,2.35437819176166
002133.OF,5.416666666666667,1.423328872751721
009394.OF,5.0,1.160723008703984
011142.OF,3.5,0.8779481143327929
002819.OF,7.75,2.693576846975974
005352.OF,6.916666666666667,1.818265495836646
001703.OF,3.5,0.7114635524585894
006336.OF,6.416666666666667,1.895687286592447
012523.OF,7.25,0.9160797000642212
008186.OF,5.454545454545454,1.467105595712493
004434.OF,6.583333333333333,1.84646263817973
002378.OF,6.416666666666667,1.646226864718654
002768.OF,5.636363636363637,2.258582067833373
011692.OF,4.2,1.494364366269507
010143.OF,5.333333333333333,0.9341678297647914
002943.OF,6.833333333333333,2.030193085415688
006385.OF,7.75,1.940234671053722
003591.OF,5.833333333333333,1.439378166646231
001910.OF,5.5,0.5978049154070039
012214.OF,7.5,0.7092163968001401
630001.OF,6.666666666666667,2.591722186202763
009658.OF,7.666666666666667,3.737374051688172
004355.OF,8.833333333333334,1.078133816701024
519018.OF,7.333333333333333,1.593377434595464
006547.OF,5.916666666666667,2.447280511380163
161611.OF,5.833333333333333,3.57334649621332
013534.OF,4.0,0.6431135059237275
519915.OF,5.583333333333333,0.7010033201974276
210004.OF,5.916666666666667,2.300962175241234
080002.OF,7.083333333333333,2.340068009344377
001320.OF,3.833333333333333,1.171263462512663
001500.OF,8.166666666666666,0.5482865930487973
012410.OF,4.75,1.216677756079075
260111.OF,5.833333333333333,1.957067374800596
006371.OF,5.25,2.013160622074547
004128.OF,3.0,2.110241591286431
009147.OF,4.8,1.377516711317225
000761.OF,4.75,1.537219401040163
013712.OF,5.333333333333333,1.96032917196762
010003.OF,4.0,0.4818155698333229
378010.OF,6.5,1.613019489126167
166007.OF,6.333333333333333,2.822654099648183
005967.OF,6.666666666666667,1.685110695502634
002251.OF,2.75,0.5108155977367933
011058.OF,5.571428571428571,0.694721980081859
005459.OF,8.083333333333334,2.361161458928478
008842.OF,4.666666666666667,3.369593066329444
006128.OF,4.5,1.460865256500917
001581.OF,2.833333333333333,1.317196791380163
270006.OF,6.333333333333333,1.289516195766574
010599.OF,5.0,1.466515945866742
014506.OF,6.75,1.127303575212415
005264.OF,5.083333333333333,1.992994518085905
001224.OF,6.416666666666667,2.35914186295703
009539.OF,7.9,1.543402226304679
013107.OF,2.75,1.110910833654295
011355.OF,1.0,0.0
011626.OF,7.571428571428571,0.9264008190041767
005197.OF,1.0,0.1647748206986349
004784.OF,5.916666666666667,1.650271379899684
002111.OF,7.166666666666667,1.633392880102819
011506.OF,6.142857142857143,2.19884495575434
010094.OF,6.888888888888889,1.948802058288647
001268.OF,6.083333333333333,1.430935571704373
005775.OF,8.083333333333334,1.628987150593198
004616.OF,2.75,1.124923643950197
010801.OF,2.0,0.4446091665741128
006424.OF,6.083333333333333,1.972575462044655
519983.OF,7.25,2.872467447418128
004617.OF,6.333333333333333,1.624752006045655
040008.OF,6.666666666666667,2.1555447513598
000526.OF,7.666666666666667,2.371233283887677
519644.OF,6.166666666666667,1.630800305401346
001596.OF,8.0,0.5021165182470192
004521.OF,3.0,1.311806226466645
002598.OF,5.583333333333333,1.49595032580611
004475.OF,5.5,2.322554511765341
007880.OF,5.666666666666667,0.8928316758554032
001144.OF,6.916666666666667,1.457086579253991
007133.OF,7.0,2.903714044718364
005323.OF,5.916666666666667,1.544197574362168
163805.OF,6.166666666666667,0.9678057032483776
470009.OF,5.416666666666667,1.304063222761707
217001.OF,6.25,3.323715144156712
002003.OF,7.833333333333333,2.548456999742549
011498.OF,8.5,1.485690255827568
580003.OF,5.666666666666667,2.802640200079939
003624.OF,3.083333333333333,0.4854623473538947
011194.OF,4.0,1.162149079655006
590003.OF,5.416666666666667,2.448767634261177
000547.OF,7.166666666666667,2.35638394124051
014663.OF,6.0,2.210638469034535
009200.OF,6.25,3.159729963318413
008418.OF,5.083333333333333,1.259789200809306
001209.OF,6.333333333333333,3.025431251187512
005088.OF,8.083333333333334,2.141228819257175
519993.OF,6.416666666666667,2.790437467704816
871003.OF,5.363636363636363,2.099110537083123
519026.OF,4.583333333333333,0.985027903182544
001875.OF,4.666666666666667,0.8725691105932617
519229.OF,7.083333333333333,1.430640954609658
009846.OF,1.0,0.2065404961195642
008962.OF,6.727272727272728,2.507550836700938
014794.OF,4.333333333333333,0.3552784512662142
000166.OF,4.166666666666667,3.522996912723013
001179.OF,7.25,1.404883172854794
013771.OF,5.666666666666667,1.909239499271679
008269.OF,6.833333333333333,1.009274425533054
487016.OF,7.083333333333333,1.570895252232862
001688.OF,7.25,2.134282355926177
000595.OF,7.166666666666667,0.6850597833970502
006240.OF,1.916666666666667,0.6379748892345064
519091.OF,7.333333333333333,1.838532182577601
014423.OF,5.25,0.6018355823943017
010338.OF,7.25,1.930858628439011
010417.OF,7.142857142857143,2.846950188705144
014416.OF,5.5,1.184978414854865
010147.OF,7.222222222222222,1.045388757851747
690001.OF,6.083333333333333,2.12771670502001
050010.OF,5.0,1.309662122941803
003026.OF,7.0,3.135067046455793
003300.OF,6.454545454545454,3.453477523339903
202003.OF,7.25,1.716025548866493
005351.OF,5.416666666666667,1.395834967425205
001127.OF,6.166666666666667,1.878349805146419
001384.OF,4.083333333333333,0.9169672918962446
006967.OF,5.181818181818182,1.368152847550508
000935.OF,7.083333333333333,2.029163457969608
008185.OF,4.7,2.581781384408066
000991.OF,5.166666666666667,1.245557334940775
014786.OF,7.5,2.14136589791925
011924.OF,1.75,0.2579140211576887
008890.OF,6.777777777777778,3.14856920698738
003626.OF,7.083333333333333,3.017876326077051
001289.OF,7.833333333333333,2.167410704397981
003182.OF,7.333333333333333,2.665327064013788
470008.OF,7.416666666666667,1.823222590165568
001511.OF,7.5,1.374015727988747
398031.OF,6.25,1.833240182729017
000780.OF,1.083333333333333,0.02137335152341969
014701.OF,5.0,1.978876761030627
519987.OF,6.166666666666667,1.338231153450396
001037.OF,6.916666666666667,2.774511533386772
010361.OF,6.5,1.206448444622887
180020.OF,4.583333333333333,1.24728522970791
000977.OF,6.833333333333333,1.771952241971778
003284.OF,1.166666666666667,0.1395137475679255
163823.OF,6.416666666666667,3.041553714067323
180012.OF,3.5,0.6268478344532437
000590.OF,7.0,2.551359716463201
014119.OF,4.5,1.39503627698488
010711.OF,7.2,1.391760194670596
002581.OF,6.166666666666667,2.061614606418042
005618.OF,7.25,2.195716939650439
571002.OF,5.833333333333333,1.266036009414067
001940.OF,2.916666666666667,1.069756884041952
010808.OF,4.75,1.847985251020979
519625.OF,6.666666666666667,2.209662836536494
001110.OF,8.75,1.715437709810152
080015.OF,6.75,1.83138397776865
005341.OF,5.166666666666667,2.355135999349863
000219.OF,6.416666666666667,1.973188403152419
004745.OF,4.25,1.732043667051505
001604.OF,7.5,1.158160023141289
007923.OF,7.25,1.961876381996325
008819.OF,6.454545454545454,2.106286263540478
050004.OF,6.833333333333333,1.695608953487051
007944.OF,4.5,1.245464541693158
009023.OF,6.818181818181818,1.834274225236131
006281.OF,4.916666666666667,2.41390046010871
005357.OF,6.583333333333333,3.78114904722383
003234.OF,6.444444444444445,2.790649931436719
014139.OF,5.0,0.6364466292134834
000165.OF,6.583333333333333,2.575528152517278
002614.OF,7.416666666666667,3.398412248339052
001484.OF,6.833333333333333,1.83946649499045
000117.OF,3.333333333333333,0.4710446533831369
004683.OF,1.166666666666667,0.2168176888781781
014244.OF,4.5,1.854598053888935
003882.OF,6.583333333333333,1.517024027646023
240001.OF,7.25,1.108637771421271
007523.OF,3.833333333333333,1.363757495202657
004925.OF,4.666666666666667,1.121249844113734
012647.OF,5.8,1.417393402658088
001275.OF,5.166666666666667,1.471689239533616
002560.OF,2.083333333333333,0.2905516089229932
009804.OF,7.444444444444445,1.012794735974897
050026.OF,1.0,0.0
001254.OF,7.083333333333333,2.511031522609485
398011.OF,5.333333333333333,1.999203206535494
010166.OF,5.142857142857143,2.067138262577608
360007.OF,7.0,2.518769633039698
519616.OF,8.0,2.063654955459333
410007.OF,5.083333333333333,0.6972185958200229
005708.OF,6.25,1.195068920553287
005041.OF,7.166666666666667,2.71976523589397
519909.OF,6.833333333333333,2.801994275528359
001357.OF,7.5,1.767628752460166
008786.OF,3.888888888888889,1.077157804008109
003291.OF,1.0,0.0
005343.OF,6.0,1.396422053728902
010699.OF,6.857142857142857,1.353178032262339
008370.OF,6.75,1.076880698480644
910011.OF,5.428571428571429,1.824702315518524
012690.OF,3.8,0.8062330425988187
010375.OF,6.0,1.797981361205439
002871.OF,8.583333333333334,3.52081438962429
008271.OF,6.5,0.8544157394198391
011815.OF,6.571428571428571,3.245226256338319
011899.OF,4.5,1.717629093377247
004314.OF,3.0,1.364898644061121
008546.OF,5.777777777777778,1.198635417529128
005067.OF,7.083333333333333,2.752775328867852
002584.OF,6.833333333333333,1.997625010229402
270008.OF,8.25,0.9527724585808284
008988.OF,5.727272727272728,1.903682153667768
257070.OF,3.916666666666667,0.968215296060415
001898.OF,2.333333333333333,0.5049906501179223
010594.OF,4.875,1.231222029236272
610002.OF,3.666666666666667,1.422081997986008
010824.OF,4.0,1.13568756608194
013869.OF,4.75,1.268549070670014
007895.OF,6.5,1.30751437209924
007047.OF,5.416666666666667,1.348797374537287
003886.OF,7.083333333333333,1.688244064461761
006538.OF,6.166666666666667,2.677363607018913
005275.OF,7.333333333333333,1.706152625891824
001311.OF,6.916666666666667,2.27762168325084
007718.OF,1.083333333333333,0.3326923782258018
005642.OF,6.5,1.823217100067654
530019.OF,7.25,2.134297217137537
100056.OF,6.333333333333333,2.826118562780662
003751.OF,3.416666666666667,1.249700447441288
002159.OF,2.166666666666667,1.383576367599909
519197.OF,5.5,1.586032329355893
014207.OF,6.0,1.456116736568006
008923.OF,1.25,0.2183098591549298
015641.OF,5.0,1.353212523904664
009859.OF,4.5,1.472265835913146
001220.OF,6.0,2.119341015949814
005521.OF,5.5,1.588405243504099
014840.OF,5.666666666666667,0.9422716926335512
012227.OF,2.0,0.4832355583579575
012373.OF,5.4,1.533796502852913
014938.OF,6.0,1.499866778619059
260104.OF,6.0,0.4437810047662663
002669.OF,6.333333333333333,2.203829401733852
011687.OF,3.0,0.7788671200776015
004997.OF,4.75,1.533207586695253
166005.OF,7.083333333333333,0.8385732683864479
014325.OF,5.75,1.351243647147931
001193.OF,3.5,1.185524275971966
011828.OF,6.2,1.67953042431768
006457.OF,6.416666666666667,2.717321251165816
470006.OF,1.333333333333333,0.1411950856291883
006564.OF,7.833333333333333,1.376142905366454
011344.OF,6.166666666666667,1.600020018170168
900011.OF,7.333333333333333,2.313865975617343
010220.OF,5.125,0.9680827854518613
002562.OF,6.583333333333333,1.880859157484566
010070.OF,7.875,1.091071845202764
010348.OF,6.625,1.375833207284585
009057.OF,3.545454545454545,0.8997068891209669
014666.OF,6.0,1.168017813441946
008375.OF,7.416666666666667,1.659512923809945
001540.OF,4.666666666666667,1.043640005031719
004350.OF,7.333333333333333,2.525674259970304
005596.OF,7.75,0.619164564163833
005519.OF,7.0,2.242056082412317
004818.OF,6.416666666666667,1.910521709253506
012671.OF,4.0,0.3839923810968299
005360.OF,5.416666666666667,2.439345625622828
001067.OF,6.5,2.555085230887473
015004.OF,3.333333333333333,0.7731596890962132
007146.OF,7.166666666666667,2.129072800936101
000971.OF,5.75,0.8283105429500863
014228.OF,4.5,1.868928706234511
010617.OF,5.5,1.552806568218858
001850.OF,6.916666666666667,2.9656944204035
008260.OF,5.0,0.9281872148470096
110015.OF,6.416666666666667,0.6528706771765534
005962.OF,5.583333333333333,0.8162629200032293
001692.OF,7.666666666666667,1.815842438808484
673010.OF,5.583333333333333,2.286699248289293
013294.OF,5.75,1.150030227264424
000986.OF,5.5,2.543392411463185
005612.OF,3.75,0.4839135151422544
001445.OF,6.083333333333333,1.686169753055957
100060.OF,6.333333333333333,2.972661118120306
011384.OF,7.714285714285714,0.769464819220102
200007.OF,6.416666666666667,1.992861749811855
014107.OF,5.75,1.300026836626206
570001.OF,6.0,0.8704006080307772
003131.OF,7.083333333333333,0.832352572733749
001488.OF,6.75,2.361799390713236
005711.OF,4.666666666666667,1.208185449109515
001942.OF,1.666666666666667,0.1813686734328606
200001.OF,4.5,1.721480516777041
162202.OF,6.666666666666667,1.686440592839422
012528.OF,3.25,1.140269971163717
002214.OF,1.5,0.5195919234454761
008871.OF,6.9,1.015919536532919
519770.OF,8.75,1.995956995007967
270001.OF,4.75,1.196338114014239
630008.OF,5.5,1.481624403054011
010585.OF,2.75,0.5252339942264316
001704.OF,4.75,1.142977929875716
015245.OF,7.0,2.398755941178347
320016.OF,6.5,2.465948325789175
011710.OF,7.2,1.136537558419979
001255.OF,4.25,1.432817556623244
008294.OF,5.9,0.8341739764161838
005760.OF,6.5,1.609488689532342
010331.OF,4.571428571428571,0.607302862133487
009880.OF,4.555555555555555,0.9314297064856633
009988.OF,5.0,1.320042703109048
006346.OF,7.75,3.845617795649139
010790.OF,7.375,1.679621808341368
470021.OF,5.083333333333333,1.790438008035989
007074.OF,5.583333333333333,1.802780514841665
001498.OF,7.25,1.373032081082605
002413.OF,7.5,1.723381708929654
014902.OF,3.25,0.893552978004259
002018.OF,7.181818181818182,1.770580470774354
002011.OF,7.0,1.33759294921604
320005.OF,6.416666666666667,0.7503230792573334
012210.OF,4.333333333333333,1.288738367852295
006529.OF,4.666666666666667,1.029770757836467
005474.OF,6.75,1.984849067974072
000529.OF,5.083333333333333,0.9558334084227161
015043.OF,7.5,0.7335196506019772
013103.OF,4.0,0.8875018853782868
011458.OF,7.166666666666667,1.795068259788374
001181.OF,6.916666666666667,1.245480542585309
001345.OF,7.333333333333333,2.705128677796021
070002.OF,6.333333333333333,0.6809397874169095
001695.OF,5.333333333333333,1.141511778185007
012308.OF,5.4,1.022094473649281
288002.OF,7.583333333333333,1.612586688411106
020022.OF,4.416666666666667,1.154782773902359
003343.OF,7.0,2.52778180342281
009714.OF,5.2,1.441689894147574
002945.OF,7.25,2.512569556960709
010357.OF,5.75,2.074979012177874
011908.OF,4.0,1.06296344132623
002434.OF,7.5,3.386561620509216
006121.OF,5.916666666666667,1.383383615652163
001331.OF,6.583333333333333,2.024788719022376
010744.OF,7.5,1.306391015687586
002261.OF,7.583333333333333,3.399353813508251
163804.OF,7.166666666666667,1.908737474103613
004135.OF,6.75,2.545940684951155
009402.OF,7.2,0.938200899098504
006652.OF,4.666666666666667,1.374981280547172
519772.OF,7.333333333333333,1.594887242946363
010792.OF,5.142857142857143,1.060994183547854
000534.OF,6.25,2.028078809911282
003854.OF,7.25,2.792141387483931
006887.OF,4.25,3.024393080682389
217020.OF,5.666666666666667,1.770220937175016
001474.OF,7.25,2.815910997271026
006267.OF,4.916666666666667,2.130354133302623
005746.OF,7.083333333333333,2.692740836597256
001781.OF,7.083333333333333,2.326644401316183
001387.OF,7.583333333333333,1.361592817302225
001480.OF,4.166666666666667,2.157581053080774
001970.OF,2.583333333333333,0.9575222167816649
011765.OF,6.5,1.550860997562483
014691.OF,7.666666666666667,1.867981318593193
165531.OF,6.5,2.840525638028983
005825.OF,5.75,2.187261705443867
001103.OF,4.916666666666667,1.788840178143233
580001.OF,5.833333333333333,2.8958854290095
090009.OF,6.5,1.85847365516905
010284.OF,5.428571428571429,2.284025911690442
002910.OF,4.083333333333333,1.051779186441061
005399.OF,7.833333333333333,2.045398175417987
350007.OF,6.833333333333333,2.634770130107514
011216.OF,6.857142857142857,1.291326584725514
005683.OF,6.333333333333333,0.7916467214286378
001702.OF,5.166666666666667,1.725169700373425
012406.OF,6.4,1.969001024042809
005482.OF,5.916666666666667,2.716386194109337
012848.OF,4.0,0.3749997761740365
001457.OF,6.583333333333333,2.843832955883828
970073.OF,5.0,2.701075476945586
002624.OF,8.25,1.033360205557913
000587.OF,6.416666666666667,2.020696822288354
012878.OF,7.666666666666667,2.635594305739394
013000.OF,3.666666666666667,0.5288909025341448
398061.OF,6.5,3.193835526373952
002989.OF,5.833333333333333,1.48976875171438
519996.OF,7.416666666666667,2.606898384378501
007254.OF,5.333333333333333,1.652446561601262
008174.OF,5.0,0.5695158167414361
001282.OF,7.75,2.8249281709468
012556.OF,5.0,1.672544826915719
320015.OF,7.833333333333333,2.062175651665951
006058.OF,5.0,1.369604110789679
003238.OF,6.666666666666667,3.203392123379947
012159.OF,1.75,0.4375911078717199
012930.OF,4.0,0.8042448980620932
007518.OF,5.833333333333333,2.587608901985182
001532.OF,6.666666666666667,1.944779004875856
009857.OF,5.4,1.61152347566339
005695.OF,7.833333333333333,2.051083805497243
001513.OF,4.416666666666667,1.199826529637334
008264.OF,5.916666666666667,1.930416282240741
050009.OF,5.5,0.7147075359614422
004316.OF,2.333333333333333,1.295353014699011
007439.OF,5.583333333333333,2.938676815628392
009990.OF,5.111111111111111,2.264760998346702
860001.OF,5.5,1.167252046478979
008245.OF,8.083333333333334,2.11929315497297
762001.OF,6.166666666666667,1.863384027778564
013220.OF,5.8,0.9584715101397473
005549.OF,5.333333333333333,1.417686370530464
005457.OF,8.333333333333334,3.056388782292933
010434.OF,2.444444444444445,0.9584112946234151
003956.OF,5.083333333333333,2.440527379554271
162208.OF,7.5,1.253514970752524
002543.OF,7.0,2.723938356096549
005901.OF,6.5,2.265985448536525
010597.OF,8.285714285714286,2.064253595098572
004895.OF,5.833333333333333,2.150194331014569
000513.OF,7.75,1.276930347041104
014319.OF,2.25,1.612546974223749
010137.OF,5.375,1.230302220992805
012390.OF,5.166666666666667,1.169319024138122
001662.OF,5.083333333333333,1.617364543533953
001195.OF,3.5,1.30123418073792
006302.OF,6.833333333333333,2.013069219751686
014488.OF,4.333333333333333,0.7184366291261189
001538.OF,6.333333333333333,1.833651301256944
007861.OF,1.666666666666667,0.3961552444152228
009646.OF,5.8,2.086154404422648
014878.OF,4.0,1.786371094955954
011169.OF,8.142857142857142,0.4697018421128219
011013.OF,2.833333333333333,0.4827329432187159
001072.OF,4.166666666666667,1.671952996270086
010299.OF,6.5,1.442268093452482
004737.OF,7.666666666666667,3.106482428356621
011174.OF,3.375,0.9555954687220898
010452.OF,5.75,2.399977338738755
011160.OF,5.428571428571429,2.099749662267467
519001.OF,6.833333333333333,2.075052999331157
011431.OF,4.428571428571429,1.798434505846064
010122.OF,5.333333333333333,2.697755057300278
002132.OF,4.5,1.421524814360646
010409.OF,4.375,0.5012256877106862
006122.OF,3.75,1.514820062514179
002258.OF,5.916666666666667,1.737488579828087
004851.OF,1.166666666666667,0.1191841483866768
002707.OF,3.833333333333333,0.8705866926889806
519115.OF,5.833333333333333,3.000626312474303
014135.OF,6.25,2.93065873070673
011418.OF,3.0,0.3540142450246313
001487.OF,5.916666666666667,1.956279879118656
010114.OF,5.888888888888889,1.328657319213528
001044.OF,6.916666666666667,0.6773908323757566
004477.OF,4.916666666666667,1.257896005758907
000056.OF,5.666666666666667,1.274183022683022
009778.OF,4.375,0.798404253215742
001482.OF,5.583333333333333,2.636461003073837
010064.OF,8.666666666666666,1.830514299323514
001562.OF,8.583333333333334,1.075064343933249
010518.OF,6.571428571428571,1.150628548919705
110005.OF,6.0,1.761794286344309
013147.OF,4.8,0.2153085188774557
006100.OF,6.583333333333333,1.561133400298679
003115.OF,6.5,2.971526137744927
001415.OF,6.416666666666667,2.625351926842673
002300.OF,1.0,0.0
005576.OF,2.916666666666667,1.040684883370339
003704.OF,5.833333333333333,2.246021501849834
008850.OF,3.6,0.5075090524808585
000739.OF,6.666666666666667,2.375693261155325
001815.OF,4.916666666666667,2.555033477206197
014299.OF,7.25,1.397203913938152
000646.OF,5.75,1.865757697042375
014269.OF,4.0,2.700282450639196
008313.OF,6.909090909090909,2.178427057131756
009864.OF,5.5,2.135477206516272
001576.OF,6.083333333333333,1.036503936437455
011392.OF,6.142857142857143,1.708173302183375
003279.OF,6.666666666666667,1.837190133767857
530005.OF,6.416666666666667,1.524825769278795
519015.OF,4.916666666666667,1.108348790440491
007777.OF,6.083333333333333,2.790904117130454
770001.OF,6.083333333333333,2.697502644717138
910028.OF,4.333333333333333,1.023517381496846
001542.OF,5.25,2.020649589954587
010756.OF,6.25,1.330485798392654
519991.OF,5.833333333333333,0.9475053750236526
350005.OF,7.0,3.077739960224768
481015.OF,5.916666666666667,1.816414883832993
011328.OF,6.0,0.9252644659168513
660012.OF,3.75,1.372648372427268
012079.OF,4.833333333333333,1.157994915911072
519224.OF,7.0,1.384040845809581
006136.OF,3.916666666666667,1.016536823068715
011371.OF,7.0,2.736596531837092
519698.OF,8.166666666666666,1.477330512173523
003293.OF,8.25,1.576735250499327
005119.OF,5.416666666666667,0.9913047412852923
009695.OF,6.3,1.03713945653958
008166.OF,4.090909090909091,0.5822852138537068
377530.OF,5.333333333333333,1.724142640187668
001404.OF,3.083333333333333,0.665129127508425
001076.OF,4.916666666666667,1.179617067671967
013426.OF,7.2,1.292040431817664
004905.OF,1.25,0.1517844270851409
006511.OF,7.5,1.433847424860278
001528.OF,7.916666666666667,1.634214491329238
011086.OF,7.285714285714286,1.503084579103118
012426.OF,6.333333333333333,1.587959928665005
400015.OF,4.416666666666667,0.6807862785507828
005927.OF,4.666666666666667,1.173393924882981
400023.OF,6.833333333333333,3.267998373021299
014175.OF,6.0,1.500145365585148
009931.OF,6.0,1.349834704226371
011783.OF,5.428571428571429,1.242563596935313
000805.OF,7.083333333333333,1.57546852794788
011836.OF,5.6,1.324138337545305
015633.OF,7.0,1.218256694270416
011748.OF,6.6,2.397042234085608
001239.OF,6.5,1.845934040532054
011157.OF,1.75,0.6310007491488512
001524.OF,6.083333333333333,3.19659192083739
011468.OF,5.0,0.5250724405418435
011708.OF,6.666666666666667,1.580175315418213
014376.OF,4.75,1.330843137081049
001835.OF,8.083333333333334,1.819394372590887
012150.OF,5.333333333333333,0.9000652510200661
011500.OF,5.714285714285714,2.190879621172802
011927.OF,5.0,1.905836026020193
001364.OF,5.833333333333333,3.656119836208759
004750.OF,6.916666666666667,2.635856670282966
010624.OF,5.0,1.525391064800947
000314.OF,7.583333333333333,2.632191906918787
217013.OF,5.75,0.8532936269437416
004076.OF,4.25,1.575043251495155
000589.OF,5.75,0.7012347806549379
014224.OF,4.5,1.046729589143363
009986.OF,4.0,1.477333787832721
000264.OF,6.0,2.124768477680872
001734.OF,5.666666666666667,2.44030516065941
010592.OF,1.0,0.1507165148755887
